i,m,g,N,a,m,e
M,e,a,n
M,e,a,n
M,e,a,n
V,a,r
V,a,r
V,a,r
0486052bb_10.png,0.2884422751034008,0.2822674321193321,0.2924593607584637,0.40373560487664306,0.39806096143587694,0.408192148530061
0486052bb_12.png,0.8484846526501229,0.8329819323969821,0.8596888972263714,0.06885251785754537,0.09878070165836168,0.04783244547373843
0486052bb_13.png,0.6783373814003141,0.569215752096737,0.7488679324879365,0.16956307991613084,0.23989289900746413,0.11663140567884302
0486052bb_14.png,0.6282893910127527,0.4824195113836551,0.7167064143162147,0.14374957003540179,0.1891217015422604,0.10112854979912858
0486052bb_15.png,0.6425307180367263,0.5017687030867036,0.7269693561628754,0.14382472990076164,0.1859548829975317,0.100717573989325
0486052bb_16.png,0.6433073754404104,0.5056212930118337,0.7286074918859144,0.144259107363684,0.184181050610406,0.10083909409856841
0486052bb_17.png,0.633681203804764,0.4882479499368106,0.721652565750421,0.13955616063647255,0.17857985418837277,0.09793959006978295
0486052bb_18.png,0.6320730471143536,0.48749658921185657,0.7204321318981695,0.14258691485855846,0.1842465357883772,0.09957608222973686
0486052bb_19.png,0.6735517763624005,0.5533461477242266,0.7462215348785999,0.16427660902510763,0.23019817659844274,0.11216391908102863
0486052bb_2.png,0.8061029621199065,0.7715702730066636,0.8301071914972044,0.141636476826169,0.19033039054460812,0.11131808741659686
0486052bb_20.png,0.567205017688228,0.5445808709836476,0.5788124682856544,0.3963379199478279,0.39469163116647893,0.39853789623931185
0486052bb_22.png,0.2658113816205193,0.26016824759689033,0.26896024217792597,0.395855747877511,0.38952028755327633,0.3997359905402969
0486052bb_23.png,0.7230023103601794,0.632959119011374,0.7763029659495633,0.16414636093120843,0.2357080858268008,0.11248111505094277
0486052bb_24.png,0.6239732779708562,0.4783826790603938,0.7147902694402958,0.14548343741370787,0.18905717597950616,0.10204256932198974
0486052bb_25.png,0.6551640230066635,0.5115875244140625,0.7347888422947305,0.14247897129724219,0.18252666206291873,0.09863404722361288
0486052bb_26.png,0.6587146534639247,0.5166362238865272,0.7389538035673253,0.1409125826539822,0.17904040848086755,0.09753262460080304
0486052bb_27.png,0.6503424850164675,0.5140513999789369,0.7342242072610293,0.14824022211936688,0.1857831812814865,0.10333962921934976
0486052bb_28.png,0.6543369667202819,0.5128118627211627,0.7346645430022595,0.14442748661465754,0.18543610414911904,0.10024818021295161
0486052bb_29.png,0.6749903361002605,0.5448471518123852,0.7466059067670038,0.1525915042678005,0.20445468485229262,0.10420228689159802
0486052bb_3.png,0.7323795393401503,0.6562084272796033,0.7818737404019227,0.1753082232735786,0.24157736426381535,0.13236517682758886
0486052bb_30.png,0.8205631630093444,0.7813990574257048,0.8405620200961244,0.11406436473978401,0.17016964707639634,0.07690529920532845
0486052bb_34.png,0.7292007895076974,0.6391207377115887,0.7812225640988818,0.1588161979830547,0.22728405996773138,0.1088128710647554
0486052bb_35.png,0.6484314413631664,0.5116347817813648,0.731605395148782,0.1461066119610028,0.18963764260574414,0.10120438542068963
0486052bb_36.png,0.663022553687002,0.5230088925829122,0.7398794136795344,0.14333803597594666,0.18315752153869702,0.09930255101252464
0486052bb_37.png,0.6555996165556065,0.5166123334099264,0.735617873247932,0.1463843902074312,0.18455441843035855,0.10190387400133802
0486052bb_38.png,0.6472769793342141,0.508235632204542,0.7295297809675626,0.15100423932015541,0.18771834353587669,0.10558143734192334
0486052bb_39.png,0.6818442101572076,0.5572879716461779,0.7506096335018383,0.15530973875198256,0.20737807302125738,0.10671565796189447
0486052bb_4.png,0.7260614282944626,0.6491593005610446,0.7782834071739049,0.177932145888785,0.24239501475660374,0.13474853439653747
0486052bb_40.png,0.8085188173780257,0.7604130464441636,0.8324510162951902,0.11771778618481181,0.1777450121335799,0.07928538447186555
0486052bb_42.png,0.5913254681755516,0.585018846100452,0.594059379428041,0.4041790322728734,0.39987380204013867,0.4060386538252008
0486052bb_45.png,0.7871860578948379,0.7280684826420802,0.8181089064654181,0.13559470107173027,0.20299971717872042,0.09331734301143915
0486052bb_46.png,0.6619115193684896,0.5322753457462087,0.7389973808737361,0.15012769192405842,0.1961104385380247,0.10325431480119698
0486052bb_47.png,0.6613544838101256,0.5309164159438188,0.7395979189405256,0.14748540195571047,0.19201151000800765,0.10130589425991156
0486052bb_48.png,0.6546620387657016,0.5259090049594056,0.7346055124320237,0.15287237308315488,0.1994343097789326,0.10661803035875166
0486052bb_49.png,0.6805251925599342,0.556335194905599,0.7486566580978093,0.1592206763776257,0.21576763623976597,0.10999469919873604
0486052bb_5.png,0.7350476882036995,0.6589254491469437,0.7838117113300401,0.17301580200978633,0.23842259343803962,0.1321878558309815
0486052bb_50.png,0.8287070180855547,0.7890654171214387,0.8445614833457802,0.10028399447065729,0.15726151634171948,0.06950893021416658
0486052bb_52.png,0.8650375515806911,0.8530244715073529,0.8697223738128066,0.00822778893420794,0.007931883133683423,0.007934000615246527
0486052bb_53.png,0.5887191622864968,0.580505131740196,0.5924571916168813,0.40273999574332875,0.3971169975796315,0.4052913354175041
0486052bb_56.png,0.8515108893899359,0.8308374891094134,0.860167798808977,0.06495376262087213,0.10345587982972286,0.04603081934584472
0486052bb_57.png,0.7095914204915365,0.59474998922909,0.7670632904651118,0.15695085729753905,0.22116493201347,0.108079855016756
0486052bb_58.png,0.6825691372740502,0.5469499176623775,0.7508591745413985,0.14480874702707622,0.19281556856727364,0.09964978787525906
0486052bb_59.png,0.7298178429697076,0.6216242771522672,0.7791446760589004,0.14781072382907026,0.21519541969158532,0.10250384299102966
0486052bb_6.png,0.7522703282973346,0.685827905991498,0.7956186930338545,0.1667813822050373,0.22948175114998964,0.12787764240357952
0486052bb_60.png,0.8357305938122319,0.8000019746668201,0.848943164301854,0.09464239103644366,0.1496336165370692,0.06640240008508802
0486052bb_67.png,0.8651784709855623,0.8537248349657247,0.8707716848336016,0.02481556060375708,0.03713180293951231,0.018319527516988614
0486052bb_68.png,0.7708970911362594,0.6883788314520145,0.8077604705212166,0.13945362370582604,0.21227580219117317,0.09590786314103583
0486052bb_7.png,0.7606298558852254,0.7001815795898437,0.8017859814213776,0.16342925980803064,0.2238649938909354,0.12551041074329136
0486052bb_70.png,0.84903772391525,0.8247944850547642,0.8596724566291362,0.07504346465103806,0.11696139508053036,0.05152447122483168
0486052bb_79.png,0.5281381794050629,0.4993208642099418,0.5411169613108917,0.4030037157052223,0.3964776696214985,0.4078534704394155
0486052bb_8.png,0.7584733850815718,0.6964363098144533,0.7996538199630441,0.1674791130009829,0.23034436023305518,0.12940237386501466
0486052bb_80.png,0.5426339990952438,0.5246545380237057,0.5507786769492955,0.4092485342102466,0.4041589467094727,0.4126416474143749
0486052bb_9.png,0.5392487619437425,0.507823944091797,0.5590407427619487,0.38925747167661173,0.38777120967356093,0.394182191002267
095bf7a1f_100.png,0.5751674876493567,0.30192917468501074,0.5861081142051546,0.10154899041323073,0.1368958679236121,0.09155581928256837
095bf7a1f_101.png,0.5755856682272519,0.31255125157973346,0.5859967848833868,0.099815378806672,0.13582405064068,0.09018056244314807
095bf7a1f_102.png,0.5819481793571922,0.33719120399624697,0.5856727899289597,0.10020776578298989,0.14141316213920266,0.0914858430202982
095bf7a1f_103.png,0.5808337043313416,0.33783653109681366,0.5973276175704657,0.09925052942402873,0.1389970191971958,0.08865574293603894
095bf7a1f_104.png,0.5616056704053692,0.32578947777841605,0.6050892698998543,0.10099363456092464,0.13111364854766094,0.0829486421438504
095bf7a1f_105.png,0.70678149952608,0.6069950477749695,0.7321459302715229,0.14814309553283597,0.23701502380475098,0.1163402029497365
095bf7a1f_106.png,0.41739276063208497,0.4063763188380823,0.4177325379614737,0.4125196799734814,0.4016564523997583,0.4128342694551475
