i,m,g,N,a,m,e
M,e,a,n
M,e,a,n
M,e,a,n
V,a,r
V,a,r
V,a,r
ISIC_0000000.jpg,0.5172733281952104,0.581885084763072,0.668891797034569,0.19280849480842857,0.2780118264080747,0.3386230455433823
ISIC_0000001.jpg,0.6518863453584559,0.6356423172296263,0.649615039700776,0.10306673967273507,0.12455696239715047,0.14176340133268764
ISIC_0000003.jpg,0.7474390167036868,0.6922025792738972,0.6600662929559846,0.17506954890432755,0.23985529833846894,0.28450046296080556
ISIC_0000004.jpg,0.3540511386846405,0.26732935687295745,0.3130381266276043,0.3776046074130254,0.2997794907115183,0.3442461721402928
ISIC_0000006.jpg,0.5257600273182189,0.5775954701542073,0.6580859215430964,0.1104997930451523,0.1330399817729002,0.16612003156352864
ISIC_0000007.jpg,0.504382204541973,0.6033759223090277,0.7224627326516545,0.10959674061241072,0.1491839645652621,0.1932077998445132
ISIC_0000008.jpg,0.737163369172539,0.6551902222477534,0.6392732308580984,0.1358042854290827,0.2116925221451465,0.2662666201535413
ISIC_0000009.jpg,0.642454199697457,0.5964415905522366,0.5925454931321488,0.09936118850348163,0.14807140891896786,0.1872827745754124
ISIC_0000011.jpg,0.5678814457912069,0.5343962027356515,0.5350471446716708,0.19120578366014185,0.20033002125303198,0.2230648501545178
ISIC_0000012.jpg,0.6249233071320975,0.5572955761080474,0.5936295253778593,0.07699503197543259,0.09478437218504675,0.10706723477587049
ISIC_0000013.jpg,0.7392819074244281,0.704011745078891,0.7042275422538807,0.2641302648325276,0.28692804469673466,0.3061836063530406
ISIC_0000014.jpg,0.6599264905343646,0.6220060660169013,0.6322364557802288,0.07461013177373066,0.10415513037539167,0.15389941553009356
ISIC_0000015.jpg,0.6832633224188113,0.6186397776884192,0.6491078096277574,0.10278883120915357,0.15225606536602074,0.2126873766884662
ISIC_0000016.jpg,0.6050448748021343,0.699940700157016,0.841374515707976,0.13433105374016396,0.2152878116283569,0.283452086415484
ISIC_0000017.jpg,0.6428277508106107,0.5911145378561581,0.5765330595128676,0.08764649509295046,0.13353752316201442,0.15690851630996222
ISIC_0000018.jpg,0.6677165311925549,0.6134167241115197,0.6079911574818729,0.06578330524446915,0.11309956499160982,0.15097002678014243
ISIC_0000019.jpg,0.6815188339333131,0.6017843807444853,0.5932993371502248,0.13101135783126433,0.19326800221070117,0.22179040763934907
ISIC_0000020.jpg,0.7048365175334457,0.5481295517067504,0.557536305944904,0.1023792980322715,0.14030904996377927,0.16645934034883608
ISIC_0000021.jpg,0.6902779772390727,0.569919002757353,0.5471121195874183,0.0655403414734454,0.09949166807610806,0.14187677196915735
ISIC_0000022.jpg,0.6231539458231208,0.5450196309806475,0.5268898159849876,0.07149882333399268,0.12390011960809551,0.16471811080239843
ISIC_0000023.jpg,0.6491671493630004,0.5857268090341604,0.585512687334048,0.06278811314339185,0.10802286856188696,0.13172247700989867
ISIC_0000024.jpg,0.6909605138442095,0.6442028968162788,0.6511364706201491,0.04259074904887341,0.06040049532919205,0.07041169827081832
ISIC_0000025.jpg,0.7821208480136849,0.5273371478311376,0.5775362500957414,0.053247281176383096,0.09219776799151215,0.1144307330564682
ISIC_0000026.jpg,0.6367566875382965,0.540198771158854,0.5642108194189134,0.04275523843501308,0.0843697510501811,0.11082604400589237
ISIC_0000027.jpg,0.6500928891250509,0.5944967431959762,0.5795187956367444,0.05721566698876818,0.09554675090347374,0.12517633661889957
ISIC_0000028.jpg,0.6706045312819139,0.6291095409517974,0.6256716460184334,0.1669798606918593,0.20242419734944922,0.21657131132272997
ISIC_0000029.jpg,0.6747552809372449,0.5985109416487949,0.5801822238498263,0.2794478099531747,0.32491593874305746,0.3359175332168141
ISIC_0000030.jpg,0.5950591442631741,0.4901927873200062,0.5491586523118362,0.22721213380298153,0.22272477434860913,0.2346110802915299
ISIC_0000031.jpg,0.6146283517476001,0.5230294620289522,0.5373328115425858,0.20078563848944078,0.20620512171306749,0.2186909531680565
ISIC_0000032.jpg,0.6344185224545548,0.5507815092996834,0.5370914035373263,0.0986923972400195,0.1425133816092563,0.17344788782762166
ISIC_0000034.jpg,0.5725300907309537,0.5957813936121322,0.685587126289318,0.10514853265802238,0.16997312161158273,0.23034032630375412
ISIC_0000035.jpg,0.5424316605711293,0.5968578463286355,0.7436487534466912,0.09004461524626399,0.15853690632244422,0.21761510155572997
ISIC_0000036.jpg,0.34505752862668504,0.37365545135697503,0.46599601795470785,0.26320084278326544,0.30242759918585344,0.37858901882203344
ISIC_0000037.jpg,0.5612002503638173,0.6363753175423815,0.7682503494561889,0.14861661598755965,0.23171467326074577,0.2952226917017055
ISIC_0000038.jpg,0.614092658547794,0.6437931833703534,0.7316259446486927,0.11884619466922887,0.22530750408411188,0.3059207779122261
ISIC_0000039.jpg,0.6527662489149306,0.6961525711358761,0.7924173193040237,0.18555703529829165,0.24072451892255647,0.2918109731933807
ISIC_0000040.jpg,0.46977313671236726,0.5809207691865809,0.766441654379851,0.036887843557612196,0.08182463440545643,0.14486514424238636
ISIC_0000041.jpg,0.5291264752157373,0.5966309591056473,0.7189357583039726,0.07620550218149902,0.10322133511095893,0.1368986666254242
ISIC_0000042.jpg,0.5961480034722223,0.6320861417483662,0.8031606237872754,0.12506668961361947,0.19231202372607245,0.2411224924843587
ISIC_0000043.jpg,0.6936366062538296,0.6210053088618259,0.6204473557815052,0.2221281411728382,0.28354515260664376,0.3270689098358255
ISIC_0000044.jpg,0.7096197390088849,0.6078361361634499,0.5754718456392975,0.21121241431253596,0.27399757249620965,0.3190962939601005
ISIC_0000045.jpg,0.5164243012471916,0.45909254286024304,0.46600537268944037,0.2949364088425628,0.30269240894316857,0.33441055831807415
ISIC_0000046.jpg,0.5115475523705575,0.6061090407028696,0.7872568367353452,0.0464415573482876,0.1078492453272733,0.1910473195445772
ISIC_0000047.jpg,0.6675113653045854,0.6279436896829044,0.6784569035947715,0.12789453624295555,0.17117576740901497,0.2171337473576507
ISIC_0000048.jpg,0.5897111281849979,0.5452225030637254,0.555428698171977,0.17788803279260193,0.17974729928910083,0.19818261138369714
ISIC_0000049.jpg,0.6993806527330985,0.5917398889080372,0.5640511107600594,0.11221314842912582,0.1675052143113809,0.2144853627340164
ISIC_0000050.jpg,0.698957076727175,0.6259632584316278,0.63517278534135,0.04946138541490438,0.09104069506108434,0.10882998342618501
ISIC_0000051.jpg,0.7287502513212316,0.5810789818857229,0.5871986738217423,0.10338387833564251,0.14317771283591085,0.17497491302877888
ISIC_0000052.jpg,0.848176664464614,0.6825254552504596,0.6518775092230903,0.1276114929084777,0.23616282522671084,0.2589044315426758
ISIC_0000053.jpg,0.7189336440142466,0.5945012510212418,0.5850997426151451,0.12302361154880304,0.1723477311470958,0.19927299240347823
ISIC_0000054.jpg,0.6560074351192299,0.5931488834954554,0.5813948687385109,0.06721568038822733,0.11420719858868997,0.1493111490019765
ISIC_0000055.jpg,0.6658709756689133,0.6081011803321589,0.6033398198146446,0.08051876464564339,0.13934009109144557,0.17767189698013916
ISIC_0000056.jpg,0.6891189874387255,0.602357612559998,0.5774525760825161,0.063266355728653,0.10954614251928815,0.16103446202544974
ISIC_0000057.jpg,0.7455372130948734,0.6219156502119076,0.6421613107319751,0.0677918816468934,0.14242439382973196,0.18218804000556127
ISIC_0000058.jpg,0.6794752532360597,0.5981656542011337,0.5891971563202104,0.05968181420864582,0.12031184648247684,0.15309584062386566
ISIC_0000059.jpg,0.6913863836550247,0.6242445203993058,0.6146451064963746,0.11801915473337588,0.1801203774022016,0.21456880454608415
ISIC_0000060.jpg,0.6603300007340174,0.5873208239187603,0.574098335216248,0.12048828006909841,0.17885104181365355,0.20410033944443065
